ID,macid,Date_time,Acceleration_x,Acceleration_y,Acceleration_z,Acceleration_s,Frequency,Amplitude,sound,Temp_t1,Temp_t2,Temp_t3,emf,bv,an,device_id,node_firm,gateway_firm,radio_power,res,sen_type
1024,,10/18/2017 20:21:36,1.56,0.82,0.04,1.76,8.85,15.77,0,24.4,24.7,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:21:36,1.52,0.83,0.03,1.73,8.96,15.12,0,25.1,24,25,ffab,160,61,,,,,ffff,
1008,,10/18/2017 20:21:38,1.5,0.95,0.04,1.77,8.83,15.92,0,25.3,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:21:44,1.54,0.91,0.04,1.78,8.86,15.91,0,24.6,23.8,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 20:21:45,1.53,0.91,0.03,1.78,8.84,15.98,0,25.9,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:21:46,1.55,0.81,0.04,1.74,8.84,15.63,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:21:46,1.53,0.84,0.02,1.74,8.92,15.34,0,25.2,24,25,ffab,160,61,,,,,ffff,
1013,,10/18/2017 20:21:54,1.53,0.9,0.04,1.77,8.87,15.78,0,24.6,23.8,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:21:55,1.51,0.91,0.03,1.76,8.85,15.77,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:21:56,1.54,0.8,0.04,1.73,8.87,15.43,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:21:56,1.55,0.85,0.03,1.76,8.87,15.7,0,25.2,24,25,ffab,160,61,,,,,ffff,
1008,,10/18/2017 20:21:58,1.49,0.94,0.04,1.76,8.92,15.51,0,25.2,24.5,25,ffab,167,57,,,,,ffff,
1013,,10/18/2017 20:22:04,1.52,0.9,0.04,1.76,8.94,15.46,0,24.6,23.7,24,ffbd,165,59,,,,,ffff,
1024,,10/18/2017 20:22:06,1.54,0.8,0.04,1.73,8.94,15.19,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:22:06,1.56,0.85,0.02,1.77,8.86,15.83,0,25.1,24,25,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 20:22:08,1.5,0.94,0.04,1.77,8.87,15.78,0,25.2,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:22:14,1.53,0.9,0.04,1.77,8.87,15.78,0,24.6,23.7,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 20:22:15,1.5,0.9,0.03,1.74,8.92,15.34,0,26,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:22:16,1.55,0.81,0.04,1.74,8.87,15.51,0,24.5,24.7,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:22:16,1.54,0.85,0.02,1.75,8.86,15.64,0,25.1,24,25,ffab,160,61,,,,,ffff,
1008,,10/18/2017 20:22:18,1.52,0.96,0.04,1.79,8.84,16.07,0,25.2,24.5,25,ffab,167,57,,,,,ffff,
1013,,10/18/2017 20:22:24,1.54,0.91,0.04,1.78,8.85,15.95,0,24.6,23.8,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:22:25,1.52,0.91,0.03,1.77,8.87,15.78,0,26,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:22:26,1.56,0.82,0.04,1.76,8.84,15.8,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:22:26,1.53,0.84,0.02,1.74,8.88,15.49,0,25.1,24,25,ffab,160,61,,,,,ffff,
1008,,10/18/2017 20:22:28,1.52,0.96,0.04,1.79,8.84,16.07,0,25.2,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:22:34,1.54,0.92,0.04,1.79,8.82,16.15,0,24.5,23.7,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:22:35,1.52,0.92,0.03,1.77,8.84,15.9,0,26,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:22:36,1.56,0.82,0.04,1.76,8.81,15.91,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:22:36,1.53,0.84,0.03,1.74,8.91,15.37,0,25.1,24,25,ffab,160,61,,,,,ffff,
1008,,10/18/2017 20:22:38,1.5,0.94,0.04,1.77,8.84,15.9,0,25.3,24.5,25,ffab,165,57,,,,,ffff,
1013,,10/18/2017 20:22:44,1.53,0.91,0.04,1.78,8.83,16.02,0,24.6,23.7,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:22:45,1.52,0.91,0.03,1.77,8.81,15.99,0,25.9,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:22:46,1.54,0.81,0.04,1.74,8.83,15.66,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:22:46,1.54,0.85,0.02,1.75,8.85,15.68,0,25.2,24,25,ffab,160,61,,,,,ffff,
1013,,10/18/2017 20:22:54,1.51,0.89,0.04,1.75,8.95,15.33,0,24.6,23.8,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:22:55,1.5,0.9,0.03,1.74,8.96,15.2,0,26,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:22:56,1.53,0.8,0.04,1.72,8.94,15.1,0,24.5,24.5,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:22:56,1.55,0.85,0.03,1.76,8.82,15.87,0,25.1,24,25,ffab,161,61,,,,,ffff,
1008,,10/18/2017 20:22:58,1.51,0.95,0.04,1.78,8.87,15.87,0,25.2,24.5,25,ffab,167,57,,,,,ffff,
1013,,10/18/2017 20:23:04,1.53,0.9,0.04,1.77,8.9,15.68,0,24.5,23.8,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:23:05,1.5,0.9,0.03,1.74,8.91,15.37,0,26,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:23:06,1.55,0.81,0.04,1.74,8.89,15.44,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:23:06,1.55,0.85,0.02,1.76,8.82,15.87,0,25.1,24,25,ffab,162,61,,,,,ffff,
1008,,10/18/2017 20:23:08,1.52,0.96,0.04,1.79,8.84,16.07,0,25.3,24.5,25,ffab,167,57,,,,,ffff,
1013,,10/18/2017 20:23:14,1.54,0.91,0.04,1.78,8.87,15.87,0,24.5,23.8,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:23:16,1.52,0.91,0.03,1.77,8.88,15.75,0,26,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:23:16,1.56,0.81,0.04,1.75,8.87,15.61,0,24.4,24.7,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:23:16,1.53,0.84,0.02,1.74,8.95,15.25,0,25.1,24,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:23:18,1.52,0.96,0.04,1.79,8.84,16.07,0,25.2,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:23:24,1.55,0.92,0.04,1.8,8.87,16.05,0,24.5,23.8,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:23:25,1.53,0.92,0.03,1.78,8.86,15.91,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:23:26,1.57,0.82,0.04,1.77,8.86,15.83,0,24.4,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:23:26,1.53,0.84,0.03,1.74,8.94,15.27,0,25.1,24,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 20:23:28,1.51,0.95,0.04,1.78,8.87,15.87,0,25.2,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:23:34,1.55,0.91,0.04,1.79,8.88,15.92,0,24.5,23.7,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:23:36,1.53,0.92,0.03,1.78,8.87,15.87,0,26,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:23:36,1.57,0.81,0.04,1.76,8.87,15.7,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:23:36,1.54,0.85,0.02,1.75,8.91,15.47,0,25.1,24,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 20:23:38,1.51,0.95,0.04,1.78,8.87,15.87,0,25.2,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:23:44,1.54,0.91,0.04,1.78,8.87,15.87,0,24.5,23.7,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:23:46,1.55,0.95,0.2,1.81,12.01,8.8,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:23:46,1.56,0.81,0.04,1.75,8.87,15.61,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:23:46,1.54,0.85,0.03,1.75,8.9,15.5,0,25.1,24,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:23:48,1.5,0.95,0.04,1.77,8.88,15.75,0,25.3,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:23:54,1.53,0.91,0.04,1.78,8.87,15.87,0,24.5,23.8,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:23:55,1.53,0.91,0.03,1.78,8.87,15.87,0,25.9,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:23:56,1.55,0.81,0.04,1.74,8.87,15.51,0,24.5,24.7,25,ffa3,160,62,,,,,ffff,
1009,,10/18/2017 20:23:56,1.54,0.85,0.02,1.75,8.9,15.5,0,25.2,24,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:23:58,1.49,0.95,0.04,1.76,8.91,15.56,0,25.3,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:24:04,1.53,0.91,0.04,1.78,8.89,15.8,0,24.5,23.7,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:24:06,1.52,0.9,0.03,1.76,8.86,15.73,0,25.9,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:24:06,1.54,0.8,0.04,1.73,8.88,15.39,0,24.5,24.7,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:24:06,1.55,0.85,0.02,1.76,8.88,15.66,0,25.1,24,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:24:08,1.49,0.95,0.04,1.76,8.92,15.51,0,25.3,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:24:14,1.52,0.9,0.04,1.76,8.92,15.51,0,24.6,23.6,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:24:16,1.5,0.9,0.03,1.74,8.87,15.51,0,25.9,0,0,ffad,165,59,,,,,ffff,
1009,,10/18/2017 20:24:16,1.55,0.85,0.02,1.76,8.86,15.73,0,25.1,23.9,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:24:18,1.5,0.95,0.04,1.77,8.87,15.78,0,25.3,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:24:24,1.53,0.9,0.04,1.77,8.87,15.78,0,24.6,23.7,24,ffbd,163,59,,,,,ffff,
1024,,10/18/2017 20:24:26,1.55,0.81,0.04,1.74,8.86,15.56,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:24:26,1.54,0.85,0.03,1.75,8.85,15.68,0,25.1,24,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:24:28,1.51,0.96,0.04,1.78,8.82,16.05,0,25.3,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:24:34,1.54,0.91,0.04,1.78,8.82,16.05,0,24.6,23.7,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:24:36,1.52,0.92,0.03,1.77,8.84,15.9,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:24:36,1.56,0.81,0.04,1.75,8.81,15.83,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:24:36,1.52,0.84,0.02,1.73,8.96,15.12,0,25.1,24,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:24:38,1.49,0.94,0.04,1.76,8.97,15.34,0,25.2,24.4,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:24:44,1.52,0.9,0.04,1.76,8.99,15.27,0,24.6,23.7,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:24:46,1.52,0.91,0.07,1.77,8.81,15.99,0,26,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:24:46,1.53,0.8,0.04,1.72,8.98,14.96,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:24:46,1.54,0.85,0.03,1.75,8.84,15.71,0,25.1,24,25,ffab,164,61,,,,,ffff,
1013,,10/18/2017 20:24:54,1.51,0.9,0.04,1.75,8.92,15.43,0,24.6,23.7,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:24:56,1.49,0.89,0.03,1.73,8.96,15.12,0,25.9,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:24:56,1.53,0.8,0.04,1.72,8.92,15.16,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:24:57,1.55,0.85,0.03,1.76,8.8,15.95,0,25.1,24,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:24:58,1.51,0.95,0.04,1.78,8.85,15.95,0,25.3,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:25:04,1.54,0.91,0.04,1.78,8.85,15.95,0,24.6,23.7,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:25:06,1.51,0.9,0.03,1.75,8.87,15.61,0,25.9,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:25:06,1.56,0.81,0.04,1.75,8.83,15.75,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:25:06,1.51,0.83,0.02,1.72,8.96,15.03,0,25.1,24,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 20:25:08,1.49,0.94,0.04,1.76,8.96,15.39,0,25.2,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:25:14,1.51,0.89,0.04,1.75,9,15.16,0,24.6,23.8,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 20:25:16,1.5,0.9,0.03,1.74,8.81,15.73,0,25.9,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:25:16,1.52,0.8,0.04,1.71,8.98,14.88,0,24.5,24.7,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:25:17,1.54,0.85,0.03,1.75,8.86,15.64,0,25.1,24,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 20:25:18,1.49,0.94,0.04,1.76,8.9,15.58,0,25.2,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:25:24,1.52,0.9,0.04,1.76,8.86,15.73,0,24.6,23.8,24,ffbd,165,59,,,,,ffff,
1024,,10/18/2017 20:25:26,1.55,0.81,0.04,1.74,8.85,15.58,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:25:27,1.52,0.84,0.02,1.73,8.97,15.09,0,25.1,24,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:25:28,1.51,0.95,0.04,1.78,8.81,16.09,0,25.2,24.5,25,ffab,167,57,,,,,ffff,
1013,,10/18/2017 20:25:34,1.53,0.9,0.04,1.77,8.79,16.08,0,24.6,23.8,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:25:36,1.52,0.91,0.03,1.77,8.8,16.04,0,25.9,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:25:36,1.54,0.8,0.04,1.73,8.99,15.02,0,24.5,24.6,25,ffa3,160,62,,,,,ffff,
1009,,10/18/2017 20:25:37,1.53,0.84,0.02,1.74,8.87,15.51,0,25.1,24,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 20:25:38,1.48,0.93,0.04,1.74,8.96,15.2,0,25.2,24.6,25,ffab,166,57,,,,,ffff,
1002,,10/18/2017 20:25:46,1.48,0.89,0.03,1.72,8.96,15.03,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:25:46,1.53,0.8,0.04,1.72,8.9,15.23,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:25:47,1.53,0.84,0.02,1.74,9,15.08,0,25.1,24,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 20:25:48,1.5,0.95,0.04,1.77,8.81,15.99,0,25.2,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:25:54,1.52,0.9,0.04,1.76,8.81,15.91,0,24.5,23.7,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:25:56,1.51,0.9,0.03,1.75,8.83,15.75,0,25.9,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:25:56,1.53,0.8,0.04,1.72,9.02,14.84,0,24.5,24.7,25,ffa3,160,62,,,,,ffff,
1009,,10/18/2017 20:25:57,1.53,0.84,0.02,1.74,8.92,15.34,0,25.1,24,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:25:58,1.47,0.93,0.04,1.73,8.96,15.12,0,25.2,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:26:04,1.51,0.89,0.04,1.75,8.88,15.57,0,24.6,23.7,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 20:26:06,1.48,0.89,0.03,1.72,8.92,15.16,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:26:06,1.54,0.8,0.04,1.73,8.85,15.5,0,24.4,24.6,25,ffa3,160,62,,,,,ffff,
1009,,10/18/2017 20:26:07,1.51,0.84,0.02,1.72,9.02,14.84,0,25.1,24,25,ffab,164,60,,,,,ffff,
1008,,10/18/2017 20:26:08,1.5,0.94,0.04,1.77,8.79,16.08,0,25.2,24.3,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:26:14,1.51,0.89,0.04,1.75,9.01,15.12,0,24.6,23.7,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:26:16,1.5,0.9,0.03,1.74,9.01,15.03,0,25.9,0,0,ffad,164,59,,,,,ffff,
1024,,10/18/2017 20:26:16,1.52,0.79,0.04,1.71,8.98,14.88,0,24.5,24.6,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:26:17,1.53,0.85,0.03,1.75,8.83,15.75,0,25.1,24,25,ffab,165,60,,,,,ffff,
1008,,10/18/2017 20:26:18,1.48,0.94,0.04,1.75,8.92,15.43,0,25.3,24.5,25,ffab,167,57,,,,,ffff,
1013,,10/18/2017 20:26:24,1.52,0.9,0.04,1.76,8.86,15.73,0,24.6,23.7,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:26:26,1.5,0.9,0.03,1.74,8.89,15.44,0,25.9,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:26:26,1.54,0.8,0.04,1.73,8.81,15.64,0,24.5,24.5,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:26:27,1.51,0.83,0.02,1.72,8.96,15.03,0,25.1,24,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:26:28,1.48,0.93,0.04,1.74,9.01,15.03,0,25.2,24.5,25,ffab,167,57,,,,,ffff,
1013,,10/18/2017 20:26:34,1.5,0.88,0.04,1.73,8.96,15.12,0,24.6,23.7,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:26:36,1.48,0.89,0.03,1.72,9,14.89,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:26:36,1.52,0.8,0.04,1.71,8.91,15.12,0,24.5,24.5,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:26:37,1.53,0.84,0.02,1.74,8.81,15.73,0,25.1,24,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 20:26:38,1.5,0.95,0.04,1.77,8.84,15.9,0,25.3,24.4,25,ffab,165,57,,,,,ffff,
1013,,10/18/2017 20:26:44,1.53,0.91,0.04,1.78,8.79,16.16,0,24.7,23.7,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 20:26:46,1.51,0.91,0.03,1.76,8.83,15.84,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:26:46,1.54,0.8,0.04,1.73,8.78,15.74,0,24.5,24.5,25,ffa3,160,62,,,,,ffff,
1009,,10/18/2017 20:26:47,1.52,0.84,0.03,1.73,8.91,15.29,0,25.1,24,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 20:26:48,1.48,0.93,0.04,1.74,9,15.08,0,25.3,24.4,25,ffab,167,57,,,,,ffff,
1013,,10/18/2017 20:26:54,1.51,0.89,0.04,1.75,8.96,15.29,0,24.6,23.8,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:26:56,1.49,0.9,0.03,1.74,9,15.08,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:26:56,1.53,0.8,0.04,1.72,8.94,15.1,0,24.5,24.5,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:26:57,1.54,0.85,0.02,1.75,8.79,15.9,0,25.1,24,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:26:58,1.5,0.95,0.04,1.77,8.86,15.83,0,25.2,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:27:04,1.54,0.91,0.04,1.78,8.85,15.95,0,24.6,23.7,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:27:06,1.51,0.91,0.03,1.76,8.89,15.63,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:27:06,1.56,0.81,0.04,1.75,8.83,15.75,0,24.5,24.5,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:27:07,1.52,0.84,0.02,1.73,8.96,15.12,0,25.2,24,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:27:08,1.5,0.95,0.04,1.77,8.82,15.97,0,25.3,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:27:14,1.53,0.9,0.04,1.77,8.84,15.9,0,24.6,23.7,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:27:16,1.52,0.91,0.03,1.77,8.84,15.9,0,25.9,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:27:16,1.53,0.8,0.04,1.72,8.86,15.37,0,24.5,24.6,25,ffa3,160,62,,,,,ffff,
1009,,10/18/2017 20:27:17,1.54,0.85,0.02,1.75,8.88,15.57,0,25.1,24,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 20:27:18,1.48,0.94,0.04,1.75,8.95,15.33,0,25.2,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:27:24,1.51,0.9,0.04,1.75,8.96,15.29,0,24.5,23.7,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 20:27:26,1.5,0.9,0.03,1.74,8.86,15.56,0,25.9,0,0,ffad,165,59,,,,,ffff,
1009,,10/18/2017 20:27:27,1.55,0.85,0.02,1.76,8.84,15.8,0,25.1,24,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 20:27:28,1.5,0.95,0.04,1.77,8.87,15.78,0,25.2,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:27:34,1.53,0.91,0.04,1.78,8.85,15.95,0,24.7,23.9,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:27:36,1.5,0.9,0.03,1.74,8.91,15.37,0,25.9,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 20:27:36,1.56,0.81,0.04,1.75,8.82,15.78,0,24.5,24.5,25,ffa3,160,62,,,,,ffff,
1009,,10/18/2017 20:27:37,1.52,0.84,0.02,1.73,8.97,15.09,0,25.1,24.1,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 20:27:38,1.51,0.95,0.04,1.78,8.81,16.09,0,25.3,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:27:44,1.54,0.91,0.04,1.78,8.8,16.12,0,24.6,23.7,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 20:27:46,1.52,0.92,0.03,1.77,8.82,15.97,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:27:46,1.54,0.81,0.04,1.74,8.8,15.77,0,24.6,24.5,25,ffa3,160,62,,,,,ffff,
1009,,10/18/2017 20:27:47,1.53,0.84,0.03,1.74,8.91,15.37,0,25.1,24.1,25,ffab,164,61,,,,,ffff,
1013,,10/18/2017 20:27:54,1.51,0.89,0.04,1.75,8.97,15.26,0,24.6,23.7,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:27:56,1.51,0.91,0.03,1.76,8.98,15.32,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:27:56,1.53,0.8,0.04,1.72,8.95,15.06,0,24.6,24.5,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:27:57,1.55,0.86,0.02,1.77,8.81,15.99,0,25.1,24,25,ffab,165,60,,,,,ffff,
1008,,10/18/2017 20:27:58,1.49,0.94,0.04,1.76,8.89,15.63,0,25.3,24.5,25,ffab,166,57,,,,,ffff,
1013,,10/18/2017 20:28:04,1.52,0.9,0.04,1.76,8.9,15.58,0,24.6,23.7,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:28:06,1.49,0.9,0.03,1.74,8.94,15.27,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:28:06,1.55,0.81,0.04,1.74,8.87,15.51,0,24.5,24.6,25,ffa3,160,62,,,,,ffff,
1009,,10/18/2017 20:28:07,1.54,0.85,0.03,1.75,8.82,15.78,0,25.2,24,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 20:28:08,1.52,0.95,0.04,1.79,8.84,16.07,0,25.2,24.5,25,ffab,167,57,,,,,ffff,
1013,,10/18/2017 20:28:14,1.54,0.91,0.04,1.78,8.85,15.95,0,24.6,23.8,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:28:16,1.51,0.91,0.03,1.76,8.88,15.66,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:28:16,1.56,0.81,0.04,1.75,8.84,15.71,0,24.5,24.5,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:28:17,1.52,0.84,0.03,1.73,8.96,15.12,0,25.1,24,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 20:28:18,1.51,0.95,0.04,1.78,8.83,16.02,0,25.3,24.5,25,ffab,167,57,,,,,ffff,
1013,,10/18/2017 20:28:24,1.54,0.91,0.04,1.78,8.86,15.91,0,24.6,23.7,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 20:28:26,1.53,0.92,0.03,1.78,8.85,15.95,0,25.9,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 20:28:26,1.55,0.81,0.04,1.74,8.86,15.56,0,24.6,24.5,25,ffa3,015f,62,,,,,ffff,
1009,,10/18/2017 20:28:27,1.54,0.85,0.02,1.75,8.91,15.47,0,25.1,23.9,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 20:28:28,1.49,0.94,0.04,1.76,8.94,15.46,0,25.3,24.5,25,ffab,167,57,,,,,ffff,
1013,,10/18/2017 20:28:34,1.52,0.9,0.04,1.76,8.87,15.7,0,24.6,23.8,24,ffbd,165,59,,,,,ffff,
