1.5,0.9,0.03,1.74,8.98,15.13,25.9,0,0,59,d
1.54,0.79,0.04,1.73,8.99,15.02,24.1,23.7,24,62,t
1.54,0.85,0.03,1.75,8.83,15.75,25,23.9,25,61,o
1.49,0.93,0.05,1.75,9,15.16,25.2,24.4,25,58,h
1.53,0.9,0.04,1.77,8.84,15.9,24.5,23.6,24,59,s
1.5,0.9,0.03,1.74,8.87,15.51,25.9,0,0,59,d
1.54,0.79,0.04,1.73,8.87,15.43,24.1,23.8,24,62,t
1.52,0.83,0.03,1.73,8.92,15.26,25,23.8,25,61,o
1.5,0.94,0.05,1.77,8.86,15.83,25.2,24.4,25,57,h
1.51,0.89,0.04,1.75,8.99,15.19,24.5,23.6,24,59,s
1.5,0.9,0.03,1.74,9.01,15.03,25.9,0,0,59,d
1.53,0.79,0.04,1.72,9.01,14.86,24,23.8,24,62,t
1.53,0.84,0.03,1.74,8.78,15.84,25,23.9,25,61,o
1.48,0.92,0.05,1.74,9.01,15.03,25.2,24.4,25,58,h
1.53,0.89,0.04,1.77,8.84,15.9,24.5,23.6,24,59,s
1.51,0.91,0.03,1.76,8.87,15.7,25.9,0,0,58,d
1.54,0.8,0.04,1.73,8.87,15.43,24,23.7,24,62,t
1.5,0.94,0.05,1.77,8.84,15.9,25.2,24.3,25,57,h
1.5,0.88,0.04,1.73,8.96,15.12,24.5,23.6,24,59,s
1.48,0.89,0.03,1.72,8.98,14.96,25.8,0,0,58,d
1.52,0.79,0.04,1.71,8.97,14.91,24,23.7,24,62,t
1.51,0.83,0.02,1.72,9.02,14.84,25,23.7,25,61,o
1.48,0.92,0.05,1.74,8.96,15.2,25.2,24.4,25,58,h
1.52,0.89,0.04,1.76,9.01,15.22,24.5,23.7,24,59,s
1.5,0.9,0.04,1.74,8.78,15.84,25.8,0,0,59,d
1.54,0.8,0.04,1.73,8.76,15.81,24,23.7,24,62,t
1.53,0.84,0.03,1.74,8.79,15.8,25,23.9,25,61,o
1.48,0.93,0.05,1.74,9.03,14.98,25.2,24.2,25,57,h
1.52,0.9,0.04,1.76,8.87,15.7,24.5,23.5,24,59,s
1.5,0.9,0.03,1.74,8.88,15.49,25.8,0,0,59,d
1.54,0.8,0.04,1.73,8.88,15.39,24,23.8,24,62,t
1.53,0.83,0.02,1.74,8.94,15.27,24.9,23.9,25,61,o
1.5,0.93,0.05,1.76,8.84,15.8,25.2,24.3,25,58,h
1.51,0.89,0.04,1.75,8.91,15.47,24.5,23.6,24,59,s
1.48,0.88,0.03,1.72,8.94,15.1,25.9,0,0,59,d
1.52,0.79,0.04,1.71,8.96,14.95,24,23.8,24,62,t
1.51,0.83,0.03,1.72,8.99,14.93,24.9,23.9,25,61,o
1.48,0.92,0.05,1.74,8.91,15.37,25.2,24.2,25,58,h
1.51,0.88,0.04,1.74,9.01,15.03,24.5,23.7,24,59,s
1.49,0.89,0.03,1.73,9.02,14.92,25.8,0,0,59,d
1.53,0.79,0.04,1.72,9.01,14.86,24,23.7,24,62,t
1.53,0.83,0.02,1.74,8.78,15.84,25.1,23.8,25,61,o
1.48,0.92,0.05,1.74,9.01,15.03,25.2,24.4,25,58,h
1.53,0.89,0.03,1.77,8.83,15.92,24.5,23.6,24,59,s
1.51,0.9,0.03,1.75,8.86,15.64,25.8,0,0,59,d
1.54,0.8,0.04,1.73,8.86,15.46,24.1,23.8,24,62,t
1.53,0.83,0.02,1.74,8.92,15.34,25,23.8,25,61,o
1.5,0.94,0.05,1.77,8.81,15.99,25.2,24.2,25,57,h
1.51,0.89,0.04,1.75,8.9,15.5,24.5,23.5,24,59,s
1.49,0.9,0.03,1.74,8.96,15.2,25.8,0,0,58,d
1.53,0.79,0.04,1.72,8.96,15.03,24,23.7,24,62,t
1.51,0.83,0.03,1.72,9,14.89,25,23.9,25,61,o
1.49,0.93,0.05,1.75,8.92,15.43,25.2,24.3,25,58,h
1.52,0.89,0.05,1.76,9.02,15.17,24.5,23.7,24,59,s
1.51,0.91,0.03,1.76,8.98,15.32,25.9,0,0,58,d
1.55,0.8,0.04,1.74,8.78,15.84,24,23.7,24,62,t
1.54,0.85,0.03,1.75,8.79,15.9,25,23.9,25,61,o
1.5,0.93,0.05,1.76,9.04,15.1,25.2,24.3,25,58,h
1.53,0.9,0.04,1.77,8.9,15.68,24.5,23.7,24,59,s
1.5,0.91,0.03,1.75,8.94,15.36,25.9,0,0,58,d
1.53,0.8,0.05,1.72,8.95,15.06,24,23.8,24,62,t
1.52,0.84,0.02,1.73,8.96,15.12,25.1,23.9,25,61,o
1.5,0.93,0.05,1.76,8.91,15.56,25.2,24.3,25,58,h
1.53,0.9,0.04,1.77,8.83,15.92,24.5,23.5,24,59,s
1.52,0.92,0.03,1.77,8.81,15.99,25.9,0,0,58,d
1.56,0.81,0.04,1.75,8.83,15.75,24,23.7,24,62,t
1.55,0.85,0.03,1.76,8.86,15.73,25,23.8,25,61,o
1.51,0.94,0.05,1.77,8.81,15.99,25.2,24.2,25,58,h
1.51,0.89,0.04,1.75,8.94,15.36,24.5,23.6,24,59,s
1.49,0.9,0.03,1.74,8.97,15.17,25.9,0,0,58,d
1.53,0.79,0.04,1.72,8.98,14.96,24,23.6,24,62,t
1.53,0.83,0.02,1.74,8.97,15.17,25,23.8,25,61,o
1.49,0.93,0.05,1.75,8.96,15.29,25.2,24.4,25,58,h
1.55,0.91,0.04,1.79,8.82,16.15,24.5,23.6,24,59,s
1.52,0.92,0.03,1.77,8.85,15.85,25.8,0,0,58,d
1.55,0.81,0.04,1.74,8.87,15.51,24,23.6,24,62,t
1.51,0.95,0.05,1.78,8.85,15.95,25.2,24.3,25,57,h
1.54,0.9,0.04,1.78,8.96,15.56,24.5,23.7,24,59,s
1.52,0.93,0.03,1.78,8.8,16.12,25.9,0,0,58,d
1.57,0.81,0.04,1.76,8.79,15.98,24,23.7,24,62,t
1.56,0.86,0.02,1.78,8.82,16.05,25,23.7,25,61,o
1.51,0.94,0.05,1.77,8.81,15.99,25.2,24.3,25,58,h
1.52,0.89,0.04,1.76,8.94,15.46,24.5,23.6,24,59,s
1.5,0.91,0.03,1.75,8.97,15.26,25.8,0,0,58,d
1.54,0.81,0.04,1.74,8.98,15.13,24,23.8,24,62,t
1.54,0.85,0.02,1.75,8.79,15.9,25,23.8,25,61,o
1.49,0.93,0.05,1.75,8.97,15.26,25.2,24.4,25,58,h
1.54,0.9,0.04,1.78,8.88,15.84,24.5,23.6,24,59,s
1.54,0.8,0.04,1.73,8.92,15.26,24,23.7,24,62,t
1.53,0.84,0.02,1.74,8.96,15.2,25,24,25,61,o
1.5,0.94,0.05,1.77,8.9,15.68,25.2,24.4,25,57,h
1.55,0.91,0.04,1.79,8.86,15.99,24.5,23.5,24,59,s
1.53,0.93,0.03,1.79,8.87,15.97,25.8,0,0,58,d
1.56,0.81,0.04,1.75,8.87,15.61,24,23.6,24,62,t
1.52,0.95,0.05,1.79,8.85,16.04,25.2,24.4,25,57,h
1.53,0.9,0.04,1.77,8.86,15.83,24.5,23.7,24,59,s
1.52,0.92,0.03,1.77,8.83,15.92,25.9,0,0,58,d
1.57,0.81,0.04,1.76,8.83,15.84,24,23.7,24,62,t
1.56,0.85,0.03,1.77,8.87,15.78,25,23.9,25,61,o
1.52,0.94,0.05,1.78,8.82,16.05,25.2,24.3,25,58,h
1.52,0.89,0.04,1.76,8.95,15.41,24.5,23.6,24,59,s
1.5,0.91,0.03,1.75,8.96,15.29,25.9,0,0,58,d
1.55,0.8,0.04,1.74,8.85,15.58,24,23.7,24,62,t
1.55,0.85,0.02,1.76,8.86,15.73,25,23.9,25,61,o
1.49,0.93,0.05,1.75,8.96,15.29,25.1,24.3,25,58,h
1.53,0.9,0.03,1.77,8.86,15.83,24.5,23.6,24,59,s
1.51,0.92,0.03,1.76,8.92,15.51,25.8,0,0,58,d
1.54,0.8,0.04,1.73,8.94,15.19,24,23.7,24,62,t
1.53,0.84,0.03,1.74,8.95,15.25,25,23.8,25,61,o
1.5,0.93,0.05,1.76,8.92,15.51,25.1,24.3,25,58,h
1.55,0.91,0.04,1.79,8.83,16.11,24.5,23.6,24,59,s
1.53,0.93,0.03,1.79,8.84,16.07,25.8,0,0,58,d
1.56,0.81,0.04,1.75,8.86,15.64,24,23.7,24,62,t
1.54,0.84,0.02,1.75,8.92,15.43,25,23.8,25,61,o
1.52,0.94,0.05,1.78,8.84,15.98,25.3,24.3,25,58,h
1.55,0.91,0.04,1.79,8.82,16.15,24.5,23.5,24,59,s
1.53,0.94,0.03,1.79,8.81,16.18,25.9,0,0,58,d
1.57,0.81,0.04,1.76,8.81,15.91,24,23.7,24,62,t
1.56,0.85,0.03,1.77,8.83,15.92,25,23.9,25,61,o
1.52,0.95,0.05,1.79,8.83,16.11,25.3,24.3,25,57,h
1.53,0.9,0.04,1.77,8.96,15.47,24.5,23.6,24,59,s
1.52,0.93,0.03,1.78,8.82,16.05,25.9,0,0,58,d
1.56,0.81,0.04,1.75,8.82,15.78,24,23.7,24,62,t
1.56,0.86,0.03,1.78,8.81,16.09,25,23.8,25,61,o
1.51,0.93,0.05,1.77,8.84,15.9,25.2,24.3,25,58,h
1.53,0.9,0.04,1.77,8.92,15.61,24.5,23.5,24,59,s
1.51,0.92,0.03,1.76,8.95,15.41,25.8,0,0,58,d
1.55,0.8,0.04,1.74,8.94,15.27,24,23.7,24,62,t
1.55,0.85,0.02,1.76,8.82,15.87,25,23.8,25,61,o
1.5,0.93,0.05,1.76,8.94,15.46,25.2,24.3,25,58,h
1.54,0.9,0.03,1.78,8.88,15.84,24.5,23.7,24,59,s
1.51,0.92,0.03,1.76,8.9,15.58,25.9,0,0,58,d
1.53,0.84,0.02,1.74,8.94,15.27,25,23.9,25,61,o
1.5,0.94,0.05,1.77,8.9,15.68,25.2,24.4,25,57,h
1.55,0.91,0.03,1.79,8.86,15.99,24.5,23.6,24,59,s
1.53,0.93,0.03,1.79,8.87,15.97,25.9,0,0,58,d
1.56,0.81,0.04,1.75,8.88,15.57,24,23.7,24,62,t
1.54,0.84,0.02,1.75,8.92,15.43,25,23.9,25,61,o
1.52,0.95,0.05,1.79,8.87,15.97,25.2,24.2,25,57,h
1.55,0.9,0.04,1.79,8.86,15.99,24.5,23.5,24,59,s
1.53,0.94,0.03,1.79,8.84,16.07,25.9,0,0,58,d
1.57,0.82,0.04,1.77,8.85,15.85,24,23.5,24,62,t
1.55,0.85,0.02,1.76,8.9,15.58,24.9,23.9,25,61,o
1.52,0.95,0.05,1.79,8.84,16.07,25.2,24.3,25,57,h
1.53,0.89,0.04,1.77,8.88,15.75,24.5,23.6,24,59,s
1.52,0.93,0.03,1.78,8.86,15.91,25.9,0,0,58,d
1.57,0.81,0.05,1.76,8.85,15.77,24,23.6,24,62,t
1.56,0.86,0.02,1.78,8.87,15.87,25,23.9,25,61,o
1.51,0.94,0.05,1.77,8.85,15.85,25.2,24.4,25,58,h
1.51,0.93,0.03,1.77,8.87,15.78,25.9,0,0,58,d
1.55,0.81,0.05,1.74,8.87,15.51,24,23.6,24,62,t
1.56,0.86,0.03,1.78,8.87,15.87,25.1,23.8,25,61,o
1.5,0.93,0.05,1.76,8.92,15.51,25.2,24.4,25,58,h
1.54,0.9,0.04,1.78,8.87,15.87,24.5,23.7,24,59,s
1.54,0.85,0.02,1.75,8.88,15.57,25,23.9,25,61,o
1.5,0.93,0.05,1.76,8.92,15.51,25.2,24.4,25,58,h
1.55,0.9,0.04,1.79,8.84,16.07,24.5,23.6,24,59,s
1.52,0.94,0.03,1.78,8.87,15.87,25.9,0,0,58,d
1.55,0.8,0.04,1.74,8.9,15.41,24,23.6,24,62,t
1.53,0.84,0.02,1.74,8.94,15.27,25,23.9,25,61,o
1.51,0.94,0.05,1.77,8.87,15.78,25.2,24.4,25,58,h
1.55,0.91,0.04,1.79,8.81,16.18,24.5,23.6,24,59,s
1.53,0.95,0.03,1.8,8.81,16.28,25.9,0,0,58,d
1.56,0.81,0.04,1.75,8.83,15.75,24,23.7,24,62,t
1.54,0.85,0.03,1.75,8.86,15.64,25,23.8,25,61,o
1.52,0.95,0.04,1.79,8.81,16.18,25.2,24.4,25,57,h
1.52,0.89,0.04,1.76,8.98,15.32,24.6,23.6,24,59,s
1.52,0.93,0.03,1.78,8.81,16.09,25.9,0,0,58,d
1.56,0.81,0.05,1.75,8.8,15.85,24,23.6,24,62,t
1.56,0.86,0.02,1.78,8.8,16.12,25,23.8,25,61,o
1.5,0.94,0.05,1.77,8.98,15.4,25.3,24.2,25,57,h
1.53,0.9,0.03,1.77,8.91,15.64,24.6,23.6,24,59,s
1.5,0.92,0.03,1.75,8.95,15.33,25.9,0,0,58,d
1.54,0.79,0.04,1.73,8.96,15.12,24.1,23.7,24,62,t
1.54,0.84,0.02,1.75,8.81,15.83,25,23.9,25,61,o
1.55,0.91,0.04,1.79,8.86,15.99,24.5,23.7,24,59,s
1.52,0.93,0.03,1.78,8.89,15.8,25.9,0,0,58,d
1.55,0.8,0.04,1.74,8.9,15.41,24,23.7,24,62,t
1.53,0.83,0.02,1.74,8.94,15.27,24.9,23.8,25,61,o
1.51,0.94,0.05,1.77,8.87,15.78,25.2,24.4,25,58,h
1.55,0.91,0.03,1.79,8.85,16.04,24.5,23.7,24,59,s
1.53,0.94,0.03,1.79,8.85,16.04,25.9,0,0,58,d
1.57,0.81,0.04,1.76,8.87,15.7,23.9,23.7,24,62,t
1.55,0.85,0.02,1.76,8.91,15.56,25,23.9,25,61,o
1.53,0.95,0.05,1.8,8.83,16.19,25.2,24.4,25,58,h
1.53,0.89,0.03,1.77,8.87,15.78,24.5,23.5,24,59,s
1.52,0.94,0.03,1.78,8.85,15.95,25.9,0,0,58,d
1.57,0.82,0.04,1.77,8.85,15.85,24,23.6,24,62,t
1.56,0.86,0.02,1.78,8.87,15.87,25,23.9,25,61,o
1.51,0.94,0.05,1.77,8.83,15.92,25.2,24.4,25,58,h
1.5,0.93,0.03,1.76,8.95,15.41,26,0,0,58,d
1.55,0.81,0.05,1.74,8.86,15.56,24,23.6,24,62,t
1.55,0.85,0.02,1.76,8.84,15.8,25,23.9,25,61,o
1.49,0.93,0.05,1.75,8.95,15.33,25.3,24.4,25,58,h
1.54,0.91,0.03,1.78,8.85,15.95,24.5,23.6,24,59,s
1.51,0.92,0.03,1.76,8.91,15.56,26,0,0,58,d
1.54,0.84,0.02,1.75,8.87,15.61,25,23.7,25,61,o
1.51,0.94,0.05,1.77,8.88,15.75,25.2,24.4,25,58,h
1.55,0.92,0.03,1.8,8.82,16.24,24.6,23.6,24,59,s
1.53,0.94,0.03,1.79,8.85,16.04,26,0,0,58,d
1.56,0.81,0.04,1.75,8.87,15.61,24,23.6,24,62,t
1.52,0.95,0.05,1.79,8.84,16.07,25.2,24.4,25,57,h
1.54,0.91,0.03,1.78,8.83,16.02,24.5,23.6,24,59,s
1.53,0.95,0.03,1.8,8.82,16.24,25.9,0,0,58,d
1.57,0.82,0.04,1.77,8.83,15.92,24.1,23.6,24,62,t
1.55,0.85,0.02,1.76,8.85,15.77,25,24,25,61,o
1.52,0.95,0.05,1.79,8.83,16.11,25.2,24.5,25,57,h
1.52,0.9,0.03,1.76,8.96,15.39,24.5,23.7,24,59,s
1.51,0.93,0.03,1.77,8.98,15.4,25.9,0,0,58,d
1.56,0.81,0.04,1.75,8.81,15.83,24,23.6,24,62,t
1.56,0.85,0.02,1.77,8.8,16.04,25,23.9,25,61,o
1.5,0.94,0.05,1.77,8.96,15.47,25.2,24.5,25,57,h
1.53,0.91,0.03,1.78,8.9,15.77,24.5,23.7,24,59,s
1.5,0.92,0.03,1.75,8.92,15.43,25.9,0,0,58,d
1.54,0.8,0.04,1.73,8.96,15.12,24,23.6,24,62,t
1.54,0.84,0.02,1.75,8.96,15.29,25,23.8,25,61,o
1.5,0.94,0.05,1.77,8.91,15.64,25.3,24.5,25,57,h
1.55,0.92,0.03,1.8,8.85,16.12,24.5,23.7,24,59,s
1.53,0.93,0.03,1.79,8.87,15.97,25.9,0,0,58,d
1.55,0.8,0.04,1.74,8.9,15.41,24.1,23.7,24,62,t
1.52,0.95,0.05,1.79,8.85,16.04,25.3,24.4,25,57,h
1.54,0.91,0.04,1.78,8.85,15.95,24.4,23.7,24,59,s
1.53,0.93,0.03,1.79,8.83,16.11,25.9,0,0,58,d
1.57,0.82,0.05,1.77,8.84,15.9,24.1,23.7,24,62,t
1.56,0.84,0.02,1.77,8.89,15.71,25.1,23.8,25,61,o
1.52,0.95,0.05,1.79,8.83,16.11,25.3,24.4,25,57,h
1.52,0.9,0.03,1.76,8.95,15.41,24.5,23.7,24,59,s
1.51,0.93,0.03,1.77,8.86,15.83,25.9,0,0,58,d
1.56,0.81,0.04,1.75,8.85,15.68,23.9,23.6,24,62,t
1.56,0.85,0.02,1.77,8.86,15.83,25,23.9,25,61,o
1.5,0.94,0.05,1.77,8.94,15.54,25.2,24.4,25,57,h
1.53,0.9,0.03,1.77,8.87,15.78,24.5,23.7,24,59,s
1.5,0.92,0.03,1.75,8.92,15.43,25.9,0,0,58,d
1.54,0.8,0.04,1.73,8.95,15.15,24,23.7,24,62,t
1.54,0.84,0.02,1.75,8.87,15.61,25,23.9,25,61,o
1.5,0.94,0.04,1.77,8.91,15.64,25.2,24.4,25,57,h
1.55,0.92,0.03,1.8,8.82,16.24,24.5,23.5,24,59,s
1.52,0.92,0.03,1.77,8.84,15.9,25.9,0,0,58,d
1.55,0.8,0.04,1.74,8.87,15.51,23.9,23.6,24,62,t
1.53,0.83,0.02,1.74,8.94,15.27,25,23.8,25,61,o
1.52,0.96,0.05,1.79,8.85,16.04,25.2,24.5,25,57,h
1.54,0.91,0.03,1.78,8.98,15.49,24.5,23.6,24,59,s
1.53,0.92,0.03,1.78,8.8,16.12,26,0,0,58,d
1.57,0.81,0.04,1.76,8.81,15.91,24,23.7,24,62,t
1.55,0.84,0.02,1.76,8.84,15.8,25,23.9,25,61,o
1.52,0.96,0.04,1.79,8.82,16.15,25.3,24.4,25,57,h
1.52,0.89,0.03,1.76,8.95,15.41,24.5,23.7,24,59,s
1.5,0.91,0.03,1.75,8.99,15.19,26,0,0,58,d
1.55,0.8,0.04,1.74,8.97,15.17,24,23.6,24,62,t
1.56,0.85,0.02,1.77,8.8,16.04,25,23.8,25,61,o
1.49,0.94,0.04,1.76,8.96,15.39,25.3,24.3,25,57,h
1.54,0.9,0.03,1.78,8.87,15.87,24.5,23.6,24,59,s
1.51,0.92,0.03,1.76,8.91,15.56,25.9,0,0,58,d
1.53,0.84,0.03,1.74,8.97,15.17,25,23.9,25,61,o
1.5,0.95,0.04,1.77,8.89,15.71,25.3,24.4,25,57,h
1.55,0.9,0.03,1.79,8.85,16.04,24.5,23.6,24,59,s
1.53,0.93,0.03,1.79,8.85,16.04,25.9,0,0,58,d
1.56,0.81,0.04,1.75,8.86,15.64,24,23.6,24,62,t
1.52,0.96,0.05,1.79,8.83,16.11,25.2,24.3,25,57,h
1.53,0.9,0.03,1.77,8.97,15.43,24.5,23.7,24,59,s
1.52,0.92,0.04,1.77,8.84,15.9,25.9,0,0,58,d
1.57,0.8,0.05,1.76,8.84,15.8,24,23.7,24,62,t
1.56,0.85,0.02,1.77,8.86,15.83,25.1,23.8,25,61,o
1.5,0.95,0.05,1.77,8.84,15.9,25.2,24.4,25,57,h
1.53,0.9,0.03,1.77,8.88,15.75,24.5,23.7,24,59,s
1.5,0.91,0.03,1.75,8.94,15.36,26,0,0,58,d
1.54,0.79,0.04,1.73,8.96,15.12,24,23.6,24,62,t
1.54,0.84,0.02,1.75,8.83,15.75,25.1,23.9,25,61,o
1.55,0.92,0.03,1.8,8.81,16.28,24.5,23.7,24,59,s
1.53,0.92,0.03,1.78,8.84,15.98,25.9,0,0,58,d
1.55,0.8,0.04,1.74,8.87,15.51,24,23.7,24,62,t
1.53,0.83,0.02,1.74,8.95,15.25,25.1,23.9,25,61,o
1.52,0.96,0.05,1.79,8.83,16.11,25.3,24.4,25,57,h
1.53,0.9,0.03,1.77,8.98,15.4,24.5,23.5,24,59,s
1.53,0.93,0.03,1.79,8.8,16.22,25.9,0,0,58,d
1.57,0.81,0.04,1.76,8.81,15.91,23.9,23.6,24,62,t
1.56,0.85,0.02,1.77,8.84,15.9,25,23.8,25,61,o
1.51,0.96,0.04,1.78,8.82,16.05,25.2,24.4,25,57,h
1.5,0.92,0.03,1.75,8.97,15.26,25.9,0,0,58,d
1.55,0.8,0.04,1.74,8.82,15.7,24.2,23.6,24,62,t
1.56,0.85,0.02,1.77,8.8,16.04,25.1,23.9,25,61,o
1.49,0.94,0.04,1.76,8.96,15.39,25.3,24.4,25,57,h
1.54,0.91,0.03,1.78,8.87,15.87,24.5,23.7,24,59,s
1.51,0.91,0.03,1.76,8.91,15.56,26,0,0,58,d
1.53,0.83,0.02,1.74,8.97,15.17,25,23.9,25,61,o
1.51,0.95,0.04,1.78,8.89,15.8,25.3,24.4,25,57,h
1.55,0.92,0.04,1.8,8.84,16.16,24.5,23.7,24,59,s
1.53,0.92,0.03,1.78,8.85,15.95,26,0,0,58,d
1.56,0.8,0.04,1.75,8.87,15.61,24,23.7,24,62,t
1.54,0.83,0.02,1.74,8.92,15.34,25,23.8,25,61,o
1.52,0.97,0.05,1.8,8.82,16.24,25.3,24.4,25,57,h
1.52,0.89,0.03,1.76,8.98,15.32,24.5,23.6,24,59,s
1.5,0.91,0.03,1.75,8.97,15.26,26,0,0,58,d
1.56,0.81,0.04,1.75,8.83,15.75,24,23.7,24,62,t
1.56,0.84,0.03,1.77,8.84,15.9,25,23.8,25,61,o
1.49,0.94,0.04,1.76,8.99,15.27,25.3,24.3,25,57,h
1.53,0.9,0.03,1.77,8.85,15.85,24.5,23.6,24,59,s
1.5,0.91,0.03,1.75,8.88,15.57,25.9,0,0,58,d
1.53,0.79,0.04,1.72,8.94,15.1,24,23.7,24,62,t
1.52,0.83,0.02,1.73,8.98,15.05,25,23.9,25,61,o
1.5,0.95,0.04,1.77,8.87,15.78,25.2,24.4,25,57,h
1.53,0.89,0.03,1.77,9.01,15.3,24.5,23.6,24,59,s
1.52,0.92,0.03,1.77,8.79,16.08,25.9,0,0,58,d
1.56,0.81,0.04,1.75,8.81,15.83,24,23.6,24,62,t
1.55,0.84,0.03,1.76,8.84,15.8,25.1,23.9,25,61,o
1.5,0.95,0.05,1.77,9,15.33,25.2,24.4,25,57,h
1.52,0.89,0.03,1.76,8.91,15.56,24.5,23.7,24,59,s
1.49,0.89,0.03,1.73,8.94,15.19,25.9,0,0,59,d
1.53,0.79,0.05,1.72,8.97,15,24,23.6,24,62,t
1.53,0.83,0.03,1.74,9.03,14.98,25,23.8,25,61,o
1.49,0.95,0.04,1.76,8.92,15.51,25.3,24.4,25,57,h
1.54,0.9,0.03,1.78,8.83,16.02,24.5,23.6,24,59,s
1.53,0.91,0.03,1.78,8.84,15.98,25.9,0,0,59,d
1.56,0.8,0.04,1.75,8.86,15.64,24.1,23.6,24,62,t
1.54,0.83,0.02,1.74,8.92,15.34,25.1,23.9,25,61,o
1.52,0.96,0.05,1.79,8.81,16.18,25.3,24.4,25,57,h
1.51,0.88,0.03,1.74,8.95,15.25,24.5,23.6,24,59,s
1.5,0.9,0.03,1.74,8.98,15.13,25.9,0,0,59,d
1.55,0.8,0.04,1.74,8.83,15.66,24,23.6,24,62,t
1.55,0.84,0.03,1.76,8.82,15.87,25.1,23.9,25,61,o
1.49,0.94,0.05,1.76,8.97,15.34,25.3,24.4,25,57,h
1.54,0.9,0.03,1.78,8.82,16.05,24.5,23.7,24,59,s
1.51,0.91,0.03,1.76,8.87,15.7,25.9,0,0,58,d
1.54,0.79,0.04,1.73,8.91,15.29,24,23.6,24,62,t
1.52,0.83,0.02,1.73,8.97,15.09,25.1,23.9,25,61,o
1.51,0.95,0.05,1.78,8.85,15.95,25.3,24.4,25,57,h
1.52,0.88,0.03,1.75,9,15.16,24.5,23.7,24,59,s
1.52,0.92,0.04,1.77,8.79,16.08,25.9,0,0,58,d
1.56,0.81,0.04,1.75,8.8,15.85,24,23.6,24,62,t
1.55,0.84,0.02,1.76,8.83,15.84,25.1,24,25,61,o
1.5,0.95,0.05,1.77,9,15.33,25.2,24.4,25,57,h
1.53,0.89,0.03,1.77,8.91,15.64,24.5,23.6,24,59,s
1.49,0.9,0.03,1.74,8.95,15.25,26,0,0,58,d
1.54,0.79,0.04,1.73,8.98,15.05,24,23.7,24,62,t
1.54,0.83,0.02,1.74,8.99,15.1,25.1,23.9,25,61,o
1.54,0.9,0.03,1.78,8.82,16.05,24.5,23.7,24,59,s
1.53,0.91,0.03,1.78,8.85,15.95,25.9,0,0,59,d
1.55,0.79,0.04,1.73,8.88,15.39,24,23.6,24,63,t
1.52,0.96,0.04,1.79,8.82,16.15,25.3,24.5,25,57,h
1.52,0.88,0.03,1.75,8.97,15.26,24.5,23.7,24,59,s
1.51,0.9,0.06,1.75,8.84,15.71,25.9,0,0,59,d
1.56,0.8,0.04,1.75,8.83,15.75,24,23.5,24,62,t
1.56,0.84,0.02,1.77,8.85,15.85,25,23.9,25,61,o
1.49,0.95,0.05,1.76,8.96,15.39,25.3,24.4,25,57,h
1.53,0.89,0.03,1.77,8.86,15.83,24.5,23.6,24,59,s
1.5,0.9,0.03,1.74,8.92,15.34,26,0,0,59,d
1.53,0.79,0.06,1.72,8.96,15.03,24,23.6,24,62,t
1.53,0.83,0.03,1.74,8.99,15.1,25.1,23.9,25,61,o
1.5,0.95,0.04,1.77,8.88,15.75,25.3,24.4,25,57,h
1.55,0.89,0.04,1.78,8.79,16.16,24.4,23.7,24,60,s
1.53,0.92,0.03,1.78,8.82,16.05,26,0,0,58,d
1.56,0.8,0.04,1.75,8.85,15.68,24,23.7,24,62,t
1.53,0.83,0.03,1.74,8.91,15.37,25,23.7,25,61,o
1.52,0.96,0.05,1.79,8.81,16.18,25.3,24.5,25,57,h
1.52,0.87,0.03,1.75,8.96,15.29,24.5,23.7,24,60,s
1.52,0.91,0.03,1.77,8.81,15.99,25.9,0,0,59,d
1.56,0.81,0.04,1.75,8.8,15.85,24,23.6,24,62,t
1.56,0.84,0.02,1.77,8.82,15.97,25,23.8,25,61,o
1.5,0.95,0.05,1.77,8.97,15.43,25.2,24.4,25,57,h
1.53,0.88,0.03,1.76,8.91,15.56,24.5,23.7,24,60,s
1.5,0.9,0.03,1.74,8.94,15.27,26,0,0,59,d
1.54,0.79,0.04,1.73,8.96,15.12,24,23.7,24,62,t
1.54,0.83,0.03,1.74,8.81,15.73,25,23.9,25,61,o
1.49,0.95,0.05,1.76,8.92,15.51,25.3,24.5,25,57,h
1.55,0.88,0.03,1.78,8.83,16.02,24.4,23.7,24,60,s
1.52,0.91,0.03,1.77,8.87,15.78,26.1,0,0,59,d
1.55,0.8,0.04,1.74,8.9,15.41,24,23.6,24,62,t
1.52,0.82,0.02,1.72,8.94,15.1,25,23.8,25,61,o
1.52,0.96,0.05,1.79,8.85,16.04,25.3,24.4,25,57,h
1.53,0.87,0.03,1.76,8.85,15.77,24.4,23.7,24,60,s
1.52,0.92,0.03,1.77,8.83,15.92,26.1,0,0,58,d
1.57,0.81,0.04,1.76,8.83,15.84,24,23.6,24,62,t
1.55,0.84,0.03,1.76,8.87,15.7,25,23.8,25,61,o
1.51,0.96,0.05,1.78,8.82,16.05,25.3,24.3,25,57,h
1.52,0.86,0.04,1.74,8.91,15.37,24.5,23.6,24,60,s
1.5,0.9,0.03,1.74,8.97,15.17,26.1,0,0,59,d
1.54,0.8,0.04,1.73,8.96,15.12,24,23.6,24,62,t
1.55,0.84,0.03,1.76,8.84,15.8,25,23.9,25,61,o
1.48,0.95,0.04,1.75,8.95,15.33,25.3,24.5,25,57,h
